CODE;VARTYPE;VARVAL
GEC93;DGPROP;00X99
GEC93;PROCPR;99S90
GEC96;OR;1
GEC96;PROCPR;01S05
GEC96;PROCPR;04S01
GEC96;PROCPR;10S08
GEC96;PROCPR;14S90
GEC96;PROCPR;16S02
GEC96;PROCPR;17S01
GEC96;DGPROP;00X99
GEC96;PROCPR;99S90
GEC97;OR;1
GEC97;PROCPR;01S05
GEC97;PROCPR;04S01
GEC97;PROCPR;10S08
GEC97;PROCPR;14S90
GEC97;PROCPR;16S02
GEC97;PROCPR;17S01
GEC97;DGPROP;00X99
GEC97;PROCPR;99S90
GEW96;OR;1
GEW96;PROCPR;04S02
GEW96;PROCPR;14S90
GEW96;DGPROP;00X99
GWA00;OR;1
GWA00;PROCPR;04S02
GWA00;PROCPR;14S90
GWA00;PROCPR;21S09
GWA00;DGPROP;00X99
GWB00;OR;1
GWB00;PROCPR;04S02
GWB00;PROCPR;14S90
GWB00;PROCPR;21S09
GWB00;DGPROP;00X99
GWC00;OR;1
GWC00;PROCPR;04S01
GWC00;PROCPR;14S90
GWC00;DGPROP;00X99
GWC00;PROCPR;99S90
GWC01;OR;1
GWC01;PROCPR;04S02
GWC01;PROCPR;14S90
GWC01;DGPROP;00X99
GWD00;OR;1
GWD00;PROCPR;04S02
GWD00;PROCPR;14S90
GWD00;DGPROP;00X99
GWE00;OR;1
GWE00;PROCPR;04S02
GWE00;PROCPR;14S90
GWE00;DGPROP;00X99
GWE01;OR;1
GWE01;PROCPR;04S02
GWE01;PROCPR;14S90
GWE01;DGPROP;00X99
GWF00;OR;1
GWF00;PROCPR;04S01
GWF00;PROCPR;14S90
GWF00;DGPROP;00X99
GWF00;PROCPR;99S90
GWF01;OR;1
GWF01;PROCPR;04S02
GWF01;PROCPR;14S90
GWF01;DGPROP;00X99
GWW96;OR;1
GWW96;PROCPR;04S02
GWW96;PROCPR;14S90
GWW96;DGPROP;00X99
GWW97;OR;1
GWW97;PROCPR;04S02
GWW97;PROCPR;14S90
GWW97;DGPROP;00X99
GWW98;OR;1
GWW98;PROCPR;04S02
GWW98;PROCPR;14S90
GWW98;DGPROP;00X99
H01AA;DGPROP;00X99
H01AB;DGPROP;00X99
H01AC;DGPROP;00X99
H01AX;DGPROP;00X99
H01BA;DGPROP;00X99
H01BB;DGPROP;00X99
H01CA;DGPROP;00X99
H01CB;DGPROP;00X99
H01CC;DGPROP;00X99
H02AA;DGPROP;00X99
H02AB;DGPROP;00X99
H02BX;DGPROP;00X99
H02CA;DGPROP;00X99
H03AA;DGPROP;00X99
H03BA;DGPROP;00X99
H03BB;DGPROP;00X99
H03BC;DGPROP;00X99
H03BX;DGPROP;00X99
H03CA;DGPROP;00X99
H04AA;DGPROP;00X99
H05AA;DGPROP;00X99
H05BA;DGPROP;00X99
HAA00;OR;2
HAA00;PROCPR;30S05
HAA00;PROCPR;30V01
HAA00;DGPROP;00X99
HAA01;OR;1
HAA01;PROCPR;09S07
HAA01;PROCPR;14S90
HAA01;PROCPR;21S09
HAA01;PROCPR;30S99
HAA01;DGPROP;00X99
HAA10;OR;1
HAA10;PROCPR;14S90
HAA10;PROCPR;30S05
HAA10;DGPROP;00X99
HAB00;OR;1
HAB00;PROCPR;14S90
HAB00;PROCPR;30S05
HAB00;DGPROP;00X99
HAB20;OR;1
HAB20;PROCPR;14S90
HAB20;PROCPR;30S05
HAB20;DGPROP;00X99
HAB30;OR;1
HAB30;PROCPR;14S90
HAB30;PROCPR;30S04
HAB30;DGPROP;00X99
HAB40;OR;1
HAB40;PROCPR;14S90
HAB40;PROCPR;30S04
HAB40;DGPROP;00X99
HAB99;OR;1
HAB99;PROCPR;14S90
HAB99;PROCPR;30S05
HAB99;DGPROP;00X99
HAC10;OR;1
HAC10;PROCPR;14S90
HAC10;PROCPR;30S03
HAC10;DGPROP;00X99
HAC10;PROCPR;99S90
HAC15;OR;1
HAC15;PROCPR;14S90
HAC15;PROCPR;30S03
HAC15;DGPROP;00X99
HAC15;PROCPR;99S90
HAC20;OR;1
HAC20;PROCPR;14S90
HAC20;PROCPR;30S03
HAC20;DGPROP;00X99
HAC20;PROCPR;99S90
HAC22;OR;1
HAC22;PROCPR;14S90
HAC22;PROCPR;30S03
HAC22;DGPROP;00X99
HAC22;PROCPR;99S90
HAC25;OR;1
HAC25;PROCPR;14S90
HAC25;PROCPR;30S03
HAC25;DGPROP;00X99
HAC25;PROCPR;99S90
HAC30;OR;1
HAC30;PROCPR;14S90
HAC30;PROCPR;30S05
HAC30;DGPROP;00X99
HAC99;OR;1
HAC99;PROCPR;14S90
HAC99;PROCPR;30S03
HAC99;DGPROP;00X99
HAC99;PROCPR;99S90
HAD00;OR;1
HAD00;PROCPR;14S90
HAD00;PROCPR;30S04
HAD00;DGPROP;00X99
HAD10;OR;1
HAD10;PROCPR;14S90
HAD10;PROCPR;30S04
HAD10;DGPROP;00X99
HAD20;OR;1
HAD20;PROCPR;14S90
HAD20;PROCPR;30S04
HAD20;DGPROP;00X99
HAD30;OR;1
HAD30;PROCPR;14S90
HAD30;PROCPR;30S04
HAD30;DGPROP;00X99
HAD35;OR;1
HAD35;PROCPR;14S90
HAD35;PROCPR;30S04
HAD35;DGPROP;00X99
HAD40;OR;1
HAD40;PROCPR;14S90
HAD40;PROCPR;30S04
HAD40;DGPROP;00X99
HAD45;OR;1
HAD45;PROCPR;14S90
HAD45;PROCPR;30S04
HAD45;DGPROP;00X99
HAD50;OR;1
HAD50;PROCPR;14S90
HAD50;PROCPR;30S04
HAD50;DGPROP;00X99
HAD55;OR;1
HAD55;PROCPR;14S90
HAD55;PROCPR;30S04
HAD55;DGPROP;00X99
HAD57;OR;1
HAD57;PROCPR;14S90
HAD57;PROCPR;30S04
HAD57;DGPROP;00X99
HAD60;OR;1
HAD60;PROCPR;14S90
HAD60;PROCPR;30S04
HAD60;DGPROP;00X99
HAD99;OR;1
HAD99;PROCPR;14S90
HAD99;PROCPR;30S04
HAD99;DGPROP;00X99
HAE00;OR;1
HAE00;PROCPR;14S90
HAE00;PROCPR;30S11
HAE00;DGPROP;00X99
HAE00;PROCPR;99S90
HAE05;OR;1
HAE05;PROCPR;14S90
HAE05;PROCPR;30S11
HAE05;DGPROP;00X99
HAE05;PROCPR;99S90
HAE10;OR;1
HAE10;PROCPR;09S01
HAE10;PROCPR;14S90
HAE10;PROCPR;30S11
HAE10;DGPROP;00X99
HAE10;PROCPR;99S90
HAE20;OR;1
HAE20;PROCPR;09S01
HAE20;PROCPR;14S90
HAE20;PROCPR;30S99
HAE20;DGPROP;00X99
HAE99;OR;1
HAE99;PROCPR;14S90
HAE99;PROCPR;30S04
HAE99;DGPROP;00X99
HAF00;OR;1
HAF00;PROCPR;14S90
HAF00;PROCPR;30S05
HAF00;DGPROP;00X99
HAF10;OR;1
HAF10;PROCPR;14S90
HAF10;PROCPR;30S04
HAF10;DGPROP;00X99
HAF20;OR;1
HAF20;PROCPR;14S90
HAF20;PROCPR;30S04
HAF20;DGPROP;00X99
HAF99;OR;1
HAF99;PROCPR;14S90
HAF99;PROCPR;30S04
HAF99;DGPROP;00X99
HWA00;CC;1
HWA00;OR;1
HWA00;PROCPR;14S90
HWA00;PROCPR;21S09
HWA00;PROCPR;30S04
HWA00;DGPROP;00X99
HWB00;CC;1
HWB00;OR;1
HWB00;PROCPR;14S90
HWB00;PROCPR;21S09
HWB00;PROCPR;30S04
HWB00;DGPROP;00X99
HWC00;CC;1
HWC00;OR;1
HWC00;PROCPR;14S90
HWC00;PROCPR;30S04
HWC00;DGPROP;00X99
HWD00;CC;1
HWD00;OR;1
HWD00;PROCPR;14S90
HWD00;PROCPR;30S04
HWD00;DGPROP;00X99
HWE00;CC;1
HWE00;OR;1
HWE00;PROCPR;14S90
HWE00;PROCPR;30S04
HWE00;DGPROP;00X99
HWF00;CC;1
HWF00;OR;1
HWF00;PROCPR;14S90
HWF00;PROCPR;30S04
HWF00;DGPROP;00X99
HWW99;CC;1
HWW99;OR;1
HWW99;PROCPR;14S90
HWW99;PROCPR;30S04
HWW99;DGPROP;00X99
J01AA;DGPROP;00X99
J01BA;DGPROP;00X99
J01CA;DGPROP;00X99
J01CE;DGPROP;00X99
J01CF;DGPROP;00X99
J01CG;DGPROP;00X99
J01CR;DGPROP;00X99
J01DA;DGPROP;00X99
J01DF;DGPROP;00X99
J01DH;DGPROP;00X99
J01EA;DGPROP;00X99
J01EB;DGPROP;00X99
J01EC;DGPROP;00X99
J01ED;DGPROP;00X99
J01EE;DGPROP;00X99
J01FA;DGPROP;00X99
J01FF;DGPROP;00X99
J01FG;DGPROP;00X99
J01GA;DGPROP;00X99
J01GB;DGPROP;00X99
J01MA;DGPROP;00X99
J01MB;DGPROP;00X99
J01RA;DGPROP;00X99
J01XA;DGPROP;00X99
J01XB;DGPROP;00X99
J01XC;DGPROP;00X99
J01XD;DGPROP;00X99
J01XE;DGPROP;00X99
J01XX;DGPROP;00X99
J02AA;DGPROP;00X99
J02AB;DGPROP;00X99
J02AC;DGPROP;00X99
J02AX;DGPROP;00X99
J04AA;DGPROP;00X99
J04AB;DGPROP;00X99
J04AC;DGPROP;00X99
J04AD;DGPROP;00X99
J04AK;DGPROP;00X99
J04AM;DGPROP;00X99
J04BA;DGPROP;00X99
J05AA;DGPROP;00X99
J05AB;DGPROP;00X99
J05AC;DGPROP;00X99
J05AD;DGPROP;00X99
J05AE;DGPROP;00X99
J05AF;DGPROP;00X99
J05AG;DGPROP;00X99
J05AH;DGPROP;00X99
J05AX;DGPROP;00X99
J06AA;DGPROP;00X99
J06BA;DGPROP;00X99
J06BB;DGPROP;00X99
J06BC;DGPROP;00X99
J07AC;DGPROP;00X99
J07AD;DGPROP;00X99
J07AE;DGPROP;00X99
J07AF;DGPROP;00X99
J07AG;DGPROP;00X99
J07AH;DGPROP;00X99
J07AJ;DGPROP;00X99
J07AK;DGPROP;00X99
J07AL;DGPROP;00X99
J07AM;DGPROP;00X99
J07AN;DGPROP;00X99
J07AP;DGPROP;00X99
J07AR;DGPROP;00X99
J07AX;DGPROP;00X99
J07BA;DGPROP;00X99
J07BB;DGPROP;00X99
J07BC;DGPROP;00X99
J07BD;DGPROP;00X99
J07BE;DGPROP;00X99
J07BF;DGPROP;00X99
J07BG;DGPROP;00X99
J07BH;DGPROP;00X99
J07BJ;DGPROP;00X99
J07BK;DGPROP;00X99
J07BL;DGPROP;00X99
J07BX;DGPROP;00X99
J07CA;DGPROP;00X99
JAA00;OR;1
JAA00;PROCPR;06S10
JAA00;PROCPR;09S07
JAA00;PROCPR;14S90
JAA00;PROCPR;17S01
JAA00;PROCPR;21S09
JAA00;PROCPR;22S02
JAA00;PROCPR;30S99
JAA00;DGPROP;00X99
JAA10;OR;1
JAA10;PROCPR;06S10
JAA10;PROCPR;08S12
JAA10;PROCPR;09S07
JAA10;PROCPR;10S08
JAA10;PROCPR;14S90
JAA10;PROCPR;17S01
JAA10;PROCPR;30S99
JAA10;DGPROP;00X99
JAA11;OR;1
JAA11;PROCPR;06S10
JAA11;PROCPR;07S06
JAA11;PROCPR;09S07
JAA11;PROCPR;14S90
JAA11;PROCPR;17S01
JAA11;PROCPR;21S09
JAA11;PROCPR;30S99
JAA11;DGPROP;00X99
JAA13;OR;1
JAA13;PROCPR;05S19
JAA13;PROCPR;06S10
JAA13;PROCPR;07S06
JAA13;PROCPR;07S07
JAA13;PROCPR;08S12
JAA13;PROCPR;09S07
JAA13;PROCPR;10S08
JAA13;PROCPR;11S07
JAA13;PROCPR;13S08
JAA13;PROCPR;14S03
JAA13;PROCPR;14S90
JAA13;PROCPR;17S01
JAA13;PROCPR;21S09
JAA13;PROCPR;30S99
JAA13;DGPROP;00X99
JAA20;OR;1
JAA20;PROCPR;06S10
JAA20;PROCPR;07S06
JAA20;PROCPR;08S12
JAA20;PROCPR;09S07
JAA20;PROCPR;10S08
JAA20;PROCPR;14S90
JAA20;PROCPR;17S01
JAA20;PROCPR;21S09
JAA20;DGPROP;00X99
JAA21;OR;1
JAA21;PROCPR;06S10
JAA21;PROCPR;07S06
JAA21;PROCPR;08S12
JAA21;PROCPR;09S07
JAA21;PROCPR;10S08
JAA21;PROCPR;14S90
JAA21;PROCPR;17S01
JAA21;PROCPR;21S09
JAA21;DGPROP;00X99
JAA23;OR;1
JAA23;PROCPR;06S10
JAA23;PROCPR;07S06
JAA23;PROCPR;08S12
JAA23;PROCPR;09S07
JAA23;PROCPR;10S08
JAA23;PROCPR;14S90
JAA23;PROCPR;17S01
JAA23;PROCPR;21S09
JAA23;DGPROP;00X99
JAA24;OR;1
JAA24;PROCPR;06S10
JAA24;PROCPR;07S06
JAA24;PROCPR;08S12
JAA24;PROCPR;09S07
JAA24;PROCPR;10S08
JAA24;PROCPR;14S90
JAA24;PROCPR;17S01
JAA24;PROCPR;21S09
JAA24;DGPROP;00X99
JAA96;OR;1
JAA96;PROCPR;06S10
JAA96;PROCPR;07S07
JAA96;PROCPR;09S07
JAA96;PROCPR;14S90
JAA96;PROCPR;17S01
JAA96;PROCPR;21S09
JAA96;PROCPR;22S01
JAA96;PROCPR;30S99
JAA96;DGPROP;00X99
JAA97;OR;1
JAA97;PROCPR;06S10
JAA97;PROCPR;07S07
JAA97;PROCPR;09S07
JAA97;PROCPR;14S90
JAA97;PROCPR;17S01
JAA97;PROCPR;21S09
JAA97;PROCPR;30S99
JAA97;DGPROP;00X99
JAB00;OR;1
JAB00;PROCPR;06S08
JAB00;PROCPR;12S03
JAB00;PROCPR;14S90
JAB00;DGPROP;00X99
JAB01;OR;1
JAB01;PROCPR;06S08
JAB01;PROCPR;12S03
JAB01;PROCPR;14S90
JAB01;DGPROP;00X99
JAB04;OR;1
JAB04;PROCPR;06S08
JAB04;PROCPR;14S90
JAB04;DGPROP;00X99
JAB10;OR;1
JAB10;PROCPR;06S08
JAB10;PROCPR;14S90
JAB10;DGPROP;00X99
JAB11;OR;1
JAB11;PROCPR;06S08
JAB11;PROCPR;14S90
JAB11;DGPROP;00X99
JAB14;OR;1
JAB14;PROCPR;06S08
JAB14;PROCPR;14S90
JAB14;DGPROP;00X99
JAB20;OR;1
JAB20;PROCPR;06S08
JAB20;PROCPR;14S90
JAB20;DGPROP;00X99
JAB30;OR;1
JAB30;PROCPR;06S08
JAB30;PROCPR;14S90
JAB30;DGPROP;00X99
JAB40;OR;1
JAB40;PROCPR;06S08
JAB40;PROCPR;14S90
JAB40;DGPROP;00X99
JAB41;OR;1
JAB41;PROCPR;06S08
JAB41;PROCPR;14S90
JAB41;DGPROP;00X99
JAB44;OR;1
JAB44;PROCPR;06S08
JAB44;PROCPR;14S90
JAB44;DGPROP;00X99
JAB50;OR;1
JAB50;PROCPR;06S08
JAB50;PROCPR;14S90
JAB50;DGPROP;00X99
JAB51;OR;1
JAB51;PROCPR;06S08
JAB51;PROCPR;14S90
JAB51;DGPROP;00X99
JAB60;OR;1
JAB60;PROCPR;06S08
JAB60;PROCPR;14S90
JAB60;DGPROP;00X99
JAB61;OR;1
JAB61;PROCPR;06S08
JAB61;PROCPR;14S90
JAB61;DGPROP;00X99
JAB70;OR;1
JAB70;PROCPR;06S08
JAB70;PROCPR;14S90
JAB70;DGPROP;00X99
JAB71;OR;1
JAB71;PROCPR;06S08
JAB71;PROCPR;14S90
JAB71;DGPROP;00X99
JAB80;OR;1
JAB80;PROCPR;06S08
JAB80;PROCPR;14S90
JAB80;DGPROP;00X99
JAB81;OR;1
JAB81;PROCPR;06S08
JAB81;PROCPR;14S90
JAB81;DGPROP;00X99
JAB84;OR;1
JAB84;PROCPR;06S08
JAB84;PROCPR;14S90
JAB84;DGPROP;00X99
JAB96;OR;1
JAB96;PROCPR;06S08
JAB96;PROCPR;14S90
JAB96;DGPROP;00X99
JAB97;OR;1
JAB97;PROCPR;06S08
JAB97;PROCPR;14S90
JAB97;DGPROP;00X99
JAC10;OR;1
JAC10;PROCPR;06S08
JAC10;PROCPR;14S90
JAC10;DGPROP;00X99
JAC11;OR;1
JAC11;PROCPR;06S08
JAC11;PROCPR;14S90
JAC11;DGPROP;00X99
JAC14;OR;1
JAC14;PROCPR;06S08
JAC14;PROCPR;14S90
JAC14;DGPROP;00X99
JAC20;OR;1
JAC20;PROCPR;06S08
JAC20;PROCPR;14S90
JAC20;DGPROP;00X99
JAC30;OR;1
JAC30;PROCPR;06S08
JAC30;PROCPR;14S90
JAC30;DGPROP;00X99
JAC40;OR;1
JAC40;PROCPR;06S08
JAC40;PROCPR;14S90
JAC40;DGPROP;00X99
JAC41;OR;1
JAC41;PROCPR;06S08
JAC41;PROCPR;14S90
JAC41;DGPROP;00X99
JAC44;OR;1
JAC44;PROCPR;06S08
JAC44;PROCPR;14S90
JAC44;DGPROP;00X99
JAC50;OR;1
JAC50;PROCPR;06S08
JAC50;PROCPR;14S90
JAC50;DGPROP;00X99
JAC51;OR;1
JAC51;PROCPR;06S08
JAC51;PROCPR;14S90
JAC51;DGPROP;00X99
JAC60;OR;1
JAC60;PROCPR;06S08
JAC60;PROCPR;14S90
JAC60;DGPROP;00X99
JAC61;OR;1
JAC61;PROCPR;06S08
JAC61;PROCPR;14S90
JAC61;DGPROP;00X99
JAC70;OR;1
JAC70;PROCPR;06S08
JAC70;PROCPR;14S90
JAC70;DGPROP;00X99
JAC71;OR;1
JAC71;PROCPR;06S08
JAC71;PROCPR;14S90
JAC71;DGPROP;00X99
JAC80;OR;1
JAC80;PROCPR;06S08
JAC80;PROCPR;14S90
JAC80;DGPROP;00X99
JAC81;OR;1
JAC81;PROCPR;06S08
JAC81;PROCPR;14S90
JAC81;DGPROP;00X99
JAC84;OR;1
JAC84;PROCPR;06S08
JAC84;PROCPR;14S90
JAC84;DGPROP;00X99
JAC96;OR;1
JAC96;PROCPR;06S08
JAC96;PROCPR;14S90
JAC96;DGPROP;00X99
JAC97;OR;1
JAC97;PROCPR;06S08
JAC97;PROCPR;14S90
JAC97;DGPROP;00X99
JAD10;OR;1
JAD10;PROCPR;06S09
JAD10;PROCPR;14S90
JAD10;DGPROP;00X99
JAD11;OR;1
JAD11;PROCPR;06S09
JAD11;PROCPR;14S90
JAD11;PROCPR;21S09
JAD11;DGPROP;00X99
JAD13;OR;1
JAD13;PROCPR;06S09
JAD13;PROCPR;14S90
JAD13;DGPROP;00X99
JAD20;OR;1
JAD20;PROCPR;06S09
JAD20;PROCPR;14S90
JAD20;DGPROP;00X99
JAD23;OR;1
JAD23;PROCPR;06S09
JAD23;PROCPR;14S90
JAD23;DGPROP;00X99
JAD30;OR;1
JAD30;PROCPR;06S09
JAD30;PROCPR;14S90
JAD30;DGPROP;00X99
JAD33;OR;1
JAD33;PROCPR;06S09
JAD33;PROCPR;14S90
JAD33;DGPROP;00X99
JAD40;OR;1
JAD40;PROCPR;06S09
JAD40;PROCPR;14S90
JAD40;DGPROP;00X99
JAD41;OR;1
JAD41;PROCPR;06S09
JAD41;PROCPR;14S90
JAD41;DGPROP;00X99
JAD43;OR;1
JAD43;PROCPR;06S09
JAD43;PROCPR;14S90
JAD43;DGPROP;00X99
JAD47;OR;1
JAD47;PROCPR;06S09
JAD47;PROCPR;14S90
JAD47;DGPROP;00X99
JAD50;OR;1
JAD50;PROCPR;06S09
JAD50;PROCPR;14S90
JAD50;DGPROP;00X99
JAD51;OR;1
JAD51;PROCPR;06S09
JAD51;PROCPR;14S90
JAD51;DGPROP;00X99
JAD60;OR;1
JAD60;PROCPR;06S09
JAD60;PROCPR;14S90
JAD60;DGPROP;00X99
JAD61;OR;1
JAD61;PROCPR;06S09
JAD61;PROCPR;14S90
JAD61;DGPROP;00X99
JAD63;OR;1
JAD63;PROCPR;06S09
JAD63;PROCPR;14S90
JAD63;DGPROP;00X99
JAD67;OR;1
JAD67;PROCPR;06S09
JAD67;PROCPR;14S90
JAD67;DGPROP;00X99
JAD70;OR;1
JAD70;PROCPR;06S09
JAD70;PROCPR;14S90
JAD70;DGPROP;00X99
JAD71;OR;1
JAD71;PROCPR;06S09
JAD71;PROCPR;14S90
JAD71;DGPROP;00X99
JAD73;OR;1
JAD73;PROCPR;06S09
JAD73;PROCPR;14S90
JAD73;DGPROP;00X99
JAD80;OR;1
JAD80;PROCPR;06S09
JAD80;PROCPR;14S90
